ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,region,data_level,rtcc_city_name,is_rtcc,pre_trend_slope
AZ0072100,peoria,,AZ,2011,156246,2,0,0.0,,,0,,1,West,city,,False,
AZ0072100,peoria,,AZ,2010,154065,6,5,0.8333333333333334,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2024,245237,3,3,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2023,243644,2,1,0.5,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2022,243576,4,3,0.75,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2021,245886,5,5,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2020,263006,8,8,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2019,260464,4,3,0.75,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2018,254961,7,10,1.4285714285714286,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2017,251840,6,4,0.6666666666666666,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2016,240885,4,4,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2015,233872,8,8,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2014,229325,2,1,0.5,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2013,225523,4,4,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2012,223432,3,3,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2011,220462,4,4,1.0,,,0,,1,West,city,,False,
AZ0072500,scottsdale,,AZ,2010,217385,4,4,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2024,163202,12,12,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2023,159346,6,2,0.3333333333333333,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2022,154128,2,0,0.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2021,145832,1,0,0.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2020,144620,2,1,0.5,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2019,140962,4,2,0.5,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2018,136611,7,6,0.8571428571428571,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2017,135345,2,2,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2016,130679,7,4,0.5714285714285714,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2015,128525,3,3,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2014,125049,4,1,0.25,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2013,122497,1,1,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2012,120793,3,3,1.0,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2011,119181,0,0,,,,0,,1,West,city,,False,
AZ0072700,surprise,,AZ,2010,117517,1,2,2.0,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2024,191376,5,4,0.8,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2023,188144,16,16,1.0,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2022,187473,11,8,0.7272727272727273,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2021,183973,0,0,,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2020,199935,8,4,0.5,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2019,196499,10,3,0.3,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2018,188543,5,7,1.4,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2017,186086,6,16,2.6666666666666665,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2016,178654,5,1,0.2,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2015,175556,7,3,0.4285714285714285,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2014,169812,5,2,0.4,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2013,168501,3,3,1.0,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2012,166061,11,10,0.9090909090909092,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2011,164008,7,6,0.8571428571428571,,,0,,1,West,city,,False,
AZ0072900,tempe,,AZ,2010,161719,11,12,1.0909090909090908,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2024,241417,6,4,0.6666666666666666,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2023,229832,8,7,0.875,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2022,226025,16,9,0.5625,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2021,246264,9,4,0.4444444444444444,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2020,251619,8,7,0.875,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2019,238948,3,3,1.0,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2018,230661,4,2,0.5,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2017,219229,7,3,0.4285714285714285,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2016,206209,5,6,1.2,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2015,206311,6,12,2.0,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2014,199868,8,5,0.625,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2013,195619,8,2,0.25,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2012,193911,5,0,0.0,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2011,190628,6,0,0.0,,,0,,1,West,city,,False,
AZ0110000,pinal,,AZ,2010,187966,13,0,0.0,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2024,165271,8,3,0.375,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2023,148466,8,4,0.5,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2022,146620,6,4,0.6666666666666666,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2021,133709,0,0,,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2020,130662,5,3,0.6,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2019,134895,6,4,0.6666666666666666,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2018,138168,7,4,0.5714285714285714,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2017,149630,8,9,1.125,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2016,140471,8,5,0.625,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2015,148634,6,3,0.5,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2014,155979,2,2,1.0,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2013,147565,5,4,0.8,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2012,144442,5,0,0.0,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2011,142928,3,0,0.0,,,0,,1,West,city,,False,
CA0010000,alameda,,CA,2010,141266,8,5,0.625,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2024,117400,8,5,0.625,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2023,116595,4,3,0.75,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2022,114872,3,2,0.6666666666666666,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2021,123754,0,0,,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2020,122346,7,2,0.2857142857142857,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2019,122788,0,0,,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2018,123735,1,0,0.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2017,122687,1,1,1.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2016,122651,2,0,0.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2015,120387,1,1,1.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2014,117753,3,3,1.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2013,116217,4,3,0.75,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2012,114961,5,2,0.4,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2011,113903,1,0,0.0,,,0,,1,West,city,,False,
CA0010300,berkeley,,CA,2010,112580,5,2,0.4,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2024,224820,9,7,0.7777777777777778,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2023,220775,7,4,0.5714285714285714,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2022,223430,7,1,0.1428571428571428,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2021,236681,0,0,,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2020,244259,2,2,1.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2019,240887,1,1,1.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2018,238024,3,3,1.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2017,236368,2,2,1.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2016,235881,0,0,,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2015,232427,2,3,1.5,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2014,227575,1,0,0.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2013,224475,1,1,1.0,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2012,218927,2,1,0.5,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2011,216606,2,1,0.5,,,0,,1,West,city,,False,
CA0010500,fremont,,CA,2010,214089,3,4,1.3333333333333333,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2024,153419,12,12,1.0,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2023,153914,10,1,0.1,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2022,156458,9,8,0.8888888888888888,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2021,159368,0,0,,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2020,160891,13,5,0.3846153846153846,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2019,161588,5,3,0.6,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2018,162881,3,3,1.0,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2017,161417,5,2,0.4,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2016,161122,13,6,0.4615384615384615,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2015,157157,10,4,0.4,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2014,153319,9,9,1.0,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2013,150955,5,7,1.4,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2012,147424,6,1,0.1666666666666666,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2011,145881,7,1,0.1428571428571428,,,0,,1,West,city,,False,
CA0010600,hayward,,CA,2010,144186,13,5,0.3846153846153846,,,0,,1,West,city,,False,
CA0040200,chico,,CA,2024,100831,4,3,0.75,,,0,,1,West,city,,False,
CA0040200,chico,,CA,2023,100896,3,1,0.3333333333333333,,,0,,1,West,city,,False,
CA0040200,chico,,CA,2022,102499,1,0,0.0,,,0,,1,West,city,,False,
CA0040200,chico,,CA,2021,104403,0,0,,,,0,,1,West,city,,False,
CA0040200,chico,,CA,2020,105355,3,4,1.3333333333333333,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2024,186421,2,0,0.0,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2023,173707,4,3,0.75,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2022,171315,6,4,0.6666666666666666,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2021,161910,0,0,,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2020,165504,4,1,0.25,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2019,166079,8,2,0.25,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2018,166434,4,0,0.0,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2017,171644,4,1,0.25,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2016,162609,9,4,0.4444444444444444,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2015,167338,14,5,0.3571428571428571,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2014,170806,10,7,0.7,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2013,162983,6,2,0.3333333333333333,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2012,158723,10,4,0.4,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2011,156527,13,5,0.3846153846153846,,,0,,1,West,city,,False,
CA0070000,contra costa,,CA,2010,154708,12,5,0.4166666666666667,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2024,117675,16,4,0.25,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2023,115271,13,4,0.3076923076923077,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2022,114338,10,4,0.4,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2021,112499,1,0,0.0,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2020,112481,10,11,1.1,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2019,112641,12,11,0.9166666666666666,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2018,112956,7,7,1.0,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2017,112252,11,9,0.8181818181818182,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2016,112090,9,4,0.4444444444444444,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2015,110537,7,8,1.1428571428571428,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2014,108223,9,5,0.5555555555555556,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2013,106447,12,5,0.4166666666666667,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2012,105009,11,7,0.6363636363636364,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2011,103575,6,7,1.1666666666666667,,,0,,1,West,city,,False,
CA0070100,antioch,,CA,2010,102372,15,14,0.9333333333333332,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2024,121341,6,5,0.8333333333333334,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2023,121331,5,4,0.8,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2022,122982,5,4,0.8,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2021,129173,4,3,0.75,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2020,130074,2,2,1.0,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2019,130615,2,4,2.0,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2018,130855,3,2,0.6666666666666666,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2017,129789,5,3,0.6,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2016,129903,1,2,2.0,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2015,128767,5,1,0.2,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2014,126744,3,4,1.3333333333333333,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2013,125464,1,1,1.0,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2012,125205,0,1,,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2011,123502,7,4,0.5714285714285714,,,0,,1,West,city,,False,
CA0070400,concord,,CA,2010,122067,4,3,0.75,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2024,113418,9,2,0.2222222222222222,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2023,113282,8,0,0.0,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2022,115043,17,6,0.3529411764705882,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2021,110698,16,6,0.375,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2020,111367,20,6,0.3,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2019,110988,16,5,0.3125,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2018,110982,17,6,0.3529411764705882,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2017,110804,10,8,0.8,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2016,110868,21,10,0.4761904761904761,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2015,109716,19,3,0.1578947368421052,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2014,108464,11,5,0.4545454545454545,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2013,107341,16,1,0.0625,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2012,106357,18,5,0.2777777777777778,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2011,104920,26,11,0.4230769230769231,,,0,,1,West,city,,False,
CA0071000,richmond,,CA,2010,103701,21,5,0.238095238095238,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2024,164075,0,0,,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2023,162436,2,1,0.5,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2022,163093,9,1,0.1111111111111111,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2021,158320,4,0,0.0,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2020,158704,0,1,,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2019,157051,3,4,1.3333333333333333,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2018,155591,2,3,1.5,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2017,153675,5,4,0.8,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2016,151392,2,3,1.5,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2015,151252,9,9,1.0,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2014,151028,3,1,0.3333333333333333,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2013,149028,2,2,1.0,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2012,150551,3,1,0.3333333333333333,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2011,151021,2,2,1.0,,,0,,1,West,city,,False,
CA0090000,el dorado,,CA,2010,149266,3,4,1.3333333333333333,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2024,178332,10,2,0.2,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2023,167673,15,9,0.6,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2022,165071,14,7,0.5,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2021,162596,0,0,,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2020,163263,11,3,0.2727272727272727,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2019,166553,15,7,0.4666666666666667,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2018,167543,7,5,0.7142857142857143,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2017,175113,15,7,0.4666666666666667,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2016,169643,12,1,0.0833333333333333,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2015,173630,8,5,0.625,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2014,178161,10,5,0.5,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2013,172762,12,3,0.25,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2012,179613,15,8,0.5333333333333333,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2011,186959,6,1,0.1666666666666666,,,0,,1,West,city,,False,
CA0100000,fresno,,CA,2010,184784,10,14,1.4,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2024,127560,2,2,1.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2023,126552,2,1,0.5,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2022,125348,2,2,1.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2021,120037,0,0,,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2020,116809,1,1,1.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2019,114170,0,0,,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2018,111759,1,0,0.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2017,108419,0,0,,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2016,105865,2,2,1.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2015,103769,1,0,0.0,,,0,,1,West,city,,False,
CA0100100,clovis,,CA,2014,100705,1,0,0.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2024,101377,2,1,0.5,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2023,102345,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2022,103516,1,0,0.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2021,101698,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2020,102419,1,1,1.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2019,103738,1,1,1.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2018,105041,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2017,104622,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2016,105720,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2015,105865,1,1,1.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2014,105041,1,1,1.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2013,104727,0,0,,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2012,105057,2,1,0.5,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2011,104555,1,1,1.0,,,0,,1,West,city,,False,
CA0191200,burbank,,CA,2010,103340,0,0,,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2024,221303,2,2,1.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2023,218060,5,4,0.8,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2022,220765,0,0,,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2021,221572,0,0,,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2020,221932,3,2,0.6666666666666666,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2019,218103,2,2,1.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2018,216589,4,5,1.25,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2017,216350,4,3,0.75,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2016,219611,2,1,0.5,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2015,211132,7,5,0.7142857142857143,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2014,206930,1,0,0.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2013,204951,2,2,1.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2012,179248,1,0,0.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2011,178393,5,5,1.0,,,0,,1,West,city,,False,
CA0191R00,santa clarita,,CA,2010,176320,1,1,1.0,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2024,107153,0,0,,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2023,107969,1,1,1.0,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2022,109226,10,5,0.5,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2021,108950,0,0,,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2020,111054,2,1,0.5,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2019,112330,4,3,0.75,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2018,113277,5,3,0.6,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2017,113511,3,2,0.6666666666666666,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2016,114704,1,1,1.0,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2015,114754,7,3,0.4285714285714285,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2014,113595,3,3,1.0,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2013,113222,7,5,0.7142857142857143,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2012,113628,6,2,0.3333333333333333,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2011,113086,2,3,1.5,,,0,,1,West,city,,False,
CA0192000,downey,,CA,2010,111772,6,5,0.8333333333333334,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2024,102088,6,4,0.6666666666666666,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2023,103463,4,2,0.5,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2022,104695,4,3,0.75,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2021,112224,7,3,0.4285714285714285,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2020,115690,9,1,0.1111111111111111,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2019,115830,2,0,0.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2018,116464,6,1,0.1666666666666666,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2017,116168,5,0,0.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2016,117354,3,0,0.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2015,117376,8,4,0.5,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2014,116220,2,0,0.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2013,115591,3,3,1.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2012,115356,4,1,0.25,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2011,114809,1,2,2.0,,,0,,1,West,city,,False,
CA0192200,el monte,,CA,2010,113475,3,3,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2024,184180,5,5,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2023,185923,2,0,0.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2022,188599,0,0,,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2021,198362,0,0,,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2020,200168,3,2,0.6666666666666666,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2019,202601,5,4,0.8,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2018,204724,1,0,0.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2017,202381,3,3,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2016,202903,1,1,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2015,202298,5,5,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2014,197079,0,0,,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2013,195366,1,1,1.0,,,0,,1,West,city,,False,
CA0192500,glendale,,CA,2012,194902,0,0,,,,0,,1,West,city,,False,
