ori,ori9,agency_name,state,state_abb,year,number_of_months_missing,number_of_months_reported,last_month_reported,fips_state_code,fips_county_code,fips_state_county_code,fips_place_code,agency_type,crosswalk_agency_name,census_name,longitude,latitude,address_name,address_street_line_1,address_street_line_2,address_city,address_state,address_zip_code,population_group,covered_by_population_group,population_1,population_1_county,population_1_msa,population_2,population_2_county,population_2_msa,population_3,population_3_county,population_3_msa,last_population_1,last_population_2,last_population_3,population_source,population_group_in_previous_year,population,country_division,juvenile_age,core_city_indication,last_update,fbi_field_office,followup_indication,zip_code,date_of_last_update,month_included_in,covered_by_ori,agency_count,special_mailing_group,special_mailing_address,first_line_of_mailing_address,second_line_of_mailing_address,third_line_of_mailing_address,fourth_line_of_mailing_address,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,state_name
CA01902,CA0190200,arcadia,california,CA,2014,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,57950,19.0,480.0,0,,,0,,,57855,0,0,2.0,4.0,57950,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,72314.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,4,1,1,7,5,2,24,6,1,3,14,137,0,6,14,8,109,276,193,59,24,839,44,38,5,1,1329,0,28.0,61.0,1159,1220.0,1,1,2,1,1,11,1,2,1,7,73,0,6,8,2,57,18,11,5,2,229,2,2,0,0,337,0,16.0,31.0,249,280.0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,1,2,0,0,0,0,32,0,0,0,0,37,0,1.0,3.0,32,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,0,0,6,0,0,0,6,6,2,2,1.0,Fresno,2018,0,-4,0,
CA01902,CA0190200,arcadia,california,CA,2013,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,57855,19.0,480.0,0,,,0,,,57295,0,0,2.0,4.0,57855,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,20614.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,3,0,0,1,1,0,37,8,5,3,21,148,3,10,17,9,109,376,264,85,27,1080,62,50,8,4,1704,0,39.0,77.0,1518,1595.0,0,0,0,0,0,12,2,0,0,10,66,2,7,8,7,42,19,9,9,1,299,1,1,0,0,397,0,24.0,36.0,319,355.0,0,0,0,0,0,2,0,0,0,2,8,0,2,1,1,4,3,2,1,0,51,0,0,0,0,64,0,4.0,6.0,54,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4,0,0,,Fresno,2018,0,-5,0,
CA01902,CA0190200,arcadia,california,CA,2012,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,57295,19.0,480.0,0,,,0,,,57027,0,0,2.0,4.0,57295,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,10813.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,6,0,0,1,1,0,22,3,2,0,17,149,3,9,16,6,115,339,215,100,24,975,74,56,12,6,1560,0,34.0,57.0,1388,1445.0,0,0,0,0,0,6,0,0,0,6,66,0,3,5,5,53,16,9,3,4,320,3,2,1,0,411,0,13.0,19.0,339,358.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,3,0,0,80,0,0,0,0,85,0,1.0,1.0,83,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,5,0,0,0,5,5,0,0,,Fresno,2018,0,-6,0,
CA01902,CA0190200,arcadia,california,CA,2011,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,57027,19.0,480.0,0,,,0,,,56364,0,0,2.0,4.0,57027,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,62911.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,6,1,0,5,4,1,24,6,2,1,15,148,8,8,16,6,110,408,299,86,23,1206,85,62,15,8,1877,0,38.0,68.0,1699,1767.0,2,0,3,3,0,7,3,0,0,4,79,7,1,9,5,57,17,12,5,0,431,8,5,2,1,547,0,22.0,34.0,456,490.0,0,0,0,0,0,2,1,0,0,1,8,0,0,3,2,3,4,4,0,0,165,1,1,0,0,180,0,5.0,7.0,170,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,5,0,0,0,5,5,1,2,2.0,Fresno,2018,0,-7,0,
CA01902,CA0190200,arcadia,california,CA,2010,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56364,19.0,480.0,0,,,0,,,56364,0,0,2.0,4.0,56364,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,62310.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,2,1,0,5,5,0,36,15,7,1,13,176,2,16,20,8,130,364,280,55,29,1267,106,90,11,5,1955,0,46.0,88.0,1737,1825.0,1,0,3,3,0,8,5,2,0,1,89,0,11,7,4,67,16,10,5,1,335,5,3,1,1,457,0,22.0,34.0,356,390.0,0,0,0,0,0,1,1,0,0,0,6,0,1,1,0,4,3,3,0,0,118,0,0,0,0,128,0,2.0,3.0,121,124.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,10,0,0,2,8,10,1,1,1.0,Fresno,2018,0,-8,0,
CA01902,CA0190200,arcadia,california,CA,2009,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56596,19.0,480.0,0,,,0,,,56,0,0,2.0,4.0,56596,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,62609.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,5,0,0,5,4,1,50,14,3,3,30,188,5,12,35,8,128,329,260,47,22,1172,132,116,9,7,1876,0,60.0,115.0,1633,1748.0,0,0,2,1,1,8,1,2,0,5,85,0,6,16,5,58,11,8,2,1,315,10,9,1,0,431,0,27.0,37.0,336,373.0,0,0,0,0,0,1,0,0,0,1,12,0,1,2,1,8,2,1,1,0,136,0,0,0,0,151,0,4.0,5.0,138,143.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,10,0,0,1,9,10,0,0,,Fresno,2018,0,-9,0,
CA01902,CA0190200,arcadia,california,CA,2008,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56605,19.0,480.0,0,,,0,,,56967,0,0,2.0,4.0,56605,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,70308.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,7,2,0,4,3,1,62,27,3,3,29,166,16,11,27,6,106,343,239,75,29,1084,123,91,25,7,1784,0,60.0,128.0,1550,1678.0,3,0,0,0,0,14,5,0,1,8,74,8,4,11,3,48,25,15,8,2,294,4,4,0,0,414,0,26.0,43.0,323,366.0,0,0,0,0,0,1,0,0,0,1,8,0,1,2,0,5,10,1,7,2,116,0,0,0,0,135,0,3.0,4.0,126,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,6,0,0,0,6,6,2,3,1.5,Fresno,2018,0,-10,0,
CA01902,CA0190200,arcadia,california,CA,2007,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56967,19.0,480.0,0,,,0,,,56530,0,0,2.0,4.0,56967,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,72307.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,15,2,0,9,8,1,71,29,6,7,29,245,6,16,46,6,171,375,243,103,29,1183,146,121,18,7,2031,0,74.0,156.0,1704,1860.0,1,0,0,0,0,26,11,1,1,13,81,3,5,13,0,60,18,12,4,2,276,8,7,0,1,410,0,21.0,48.0,302,350.0,0,0,0,0,0,6,2,1,0,3,7,1,0,1,0,5,5,3,0,2,128,1,0,0,1,147,0,2.0,8.0,134,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,3,2,0,7,0,0,0,7,7,2,1,0.5,Fresno,2018,0,-11,0,
CA01902,CA0190200,arcadia,california,CA,2006,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56659,19.0,480.0,0,,,0,,,56364,0,0,2.0,4.0,56659,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,92206.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,2,1,0,5,4,1,73,28,8,5,32,240,11,17,39,11,162,409,273,110,26,1208,166,139,21,6,2102,0,78.0,157.0,1783,1940.0,1,0,1,1,0,18,7,1,1,9,78,2,8,11,4,53,19,12,7,0,182,16,16,0,0,315,0,25.0,45.0,217,262.0,0,0,0,0,0,3,2,0,0,1,4,0,0,1,0,3,3,0,3,0,67,0,0,0,0,77,0,1.0,4.0,70,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,8,7,0,1,12,0,0,0,11,11,1,1,1.0,Fresno,2018,0,-12,0,
CA01902,CA0190200,arcadia,california,CA,2005,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56364,19.0,480.0,0,,,0,,,56083,0,0,2.0,4.0,56364,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,61405.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,6,2,0,7,7,0,61,27,5,1,28,261,7,23,21,15,195,433,250,159,24,1254,162,137,17,8,2180,0,66.0,136.0,1849,1985.0,1,0,2,2,0,17,7,0,0,10,87,0,11,7,6,63,27,11,15,1,261,14,12,2,0,409,0,24.0,44.0,302,346.0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,12,4,3,1,0,111,1,1,0,0,130,0,2.0,2.0,116,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,5,5,0,0,10,0,0,0,10,10,2,1,0.5,Fresno,2018,0,-13,0,
CA01902,CA0190200,arcadia,california,CA,2004,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,56083,19.0,480.0,0,,,0,,,55480,0,0,2.0,4.0,56083,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,112904.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington dr,"arcadia, ca",0,0,10,4,0,4,3,1,56,28,4,3,21,325,8,20,30,11,256,388,235,123,30,1044,139,113,22,4,1960,0,69.0,133.0,1571,1704.0,2,0,2,1,1,19,9,1,2,7,106,3,9,12,4,78,25,14,8,3,249,12,11,0,1,415,0,28.0,51.0,286,337.0,0,0,0,0,0,2,1,0,0,1,16,1,4,1,2,8,0,0,0,0,82,0,0,0,0,100,0,8.0,10.0,82,92.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,4,3,1,0,9,0,0,2,7,9,4,2,0.5,Fresno,2018,0,-14,0,
CA01902,CA0190200,arcadia,california,CA,2003,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,55480,19.0,480.0,0,,,0,,,55004,0,0,2.0,4.0,55480,pacific,21.0,core city of msa,40494.0,3410,send a follow-up,91007.0,70703.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington drive,"arcadia, ca",0,0,7,2,0,5,5,0,55,24,4,3,24,354,9,23,28,15,279,383,201,148,34,987,170,130,30,10,1956,0,75.0,137.0,1540,1677.0,2,0,1,1,0,7,3,0,0,4,108,2,7,7,0,92,21,10,5,6,202,14,8,4,2,355,0,16.0,26.0,237,263.0,0,0,0,0,0,1,0,0,0,1,20,0,2,4,0,14,3,1,2,0,62,1,0,0,1,87,0,6.0,7.0,66,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,6,5,1,0,10,0,0,0,10,10,2,2,1.0,Fresno,2018,0,-15,0,
CA01902,CA0190200,arcadia,california,CA,2002,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,55004,19.0,478.0,0,,,0,,,54040,0,0,2.0,4.0,55004,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91007.0,60602.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington drive,"arcadia, ca",0,0,11,2,0,6,5,1,69,26,8,3,32,331,7,20,34,12,258,382,244,113,25,947,143,103,34,6,1880,0,73.0,150.0,1472,1622.0,0,0,1,0,1,11,2,1,0,8,115,0,11,13,5,86,17,11,6,0,232,10,6,4,0,386,0,29.0,41.0,259,300.0,0,0,0,0,0,1,0,0,0,1,20,0,2,2,1,15,1,0,1,0,86,3,3,0,0,111,0,5.0,6.0,90,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,6,6,0,0,11,0,0,1,10,11,2,0,0.0,Fresno,2018,0,-16,0,
CA01902,CA0190200,arcadia,california,CA,2001,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,54040,19.0,478.0,0,,,0,,,53054,0,0,2.0,4.0,54040,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91007.0,102401.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,arcadia police department,250 w huntington drive,"arcadia, ca",0,0,8,2,0,5,1,4,63,35,7,3,18,319,1,19,28,18,253,322,158,141,23,942,132,104,18,10,1785,0,66.0,136.0,1396,1532.0,1,0,3,1,2,13,7,1,1,4,122,1,10,10,7,94,12,8,3,1,287,5,5,0,0,443,0,28.0,45.0,304,349.0,0,0,1,0,1,0,0,0,0,0,21,0,3,1,1,16,2,2,0,0,83,1,1,0,0,108,0,5.0,6.0,86,92.0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,6,0,0,0,0,1,9,9,0,0,18,0,2,2,10,12,2,1,0.5,Fresno,2018,0,-17,0,
CA01902,CA0190200,arcadia,california,CA,2000,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,53054,19.0,478.0,0,,,0,,,50892,0,0,2.0,4.0,53054,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91007.0,71800.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,8,0,0,2,2,0,58,29,2,3,24,303,12,14,31,22,224,248,137,101,10,996,117,84,31,2,1724,0,79.0,139.0,1361,1500.0,0,0,1,1,0,28,14,1,1,12,193,6,4,13,15,155,35,20,15,0,360,7,5,2,0,624,0,38.0,67.0,402,469.0,0,0,1,1,0,4,1,0,0,3,47,1,1,3,3,39,3,2,1,0,94,2,2,0,0,151,0,8.0,13.0,99,112.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,11,9,2,0,17,0,0,1,15,16,0,0,,Fresno,2018,0,-18,0,
CA01902,CA0190200,arcadia,california,CA,1999,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,50892,19.0,478.0,0,,,0,,,51454,0,0,2.0,4.0,50892,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91007.0,110899.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,13,0,0,8,6,2,63,24,6,1,32,255,11,13,28,15,188,234,133,77,24,944,90,62,26,2,1594,0,67.0,138.0,1268,1406.0,0,0,6,4,2,15,3,2,0,10,197,7,11,14,11,154,23,15,7,1,402,8,6,2,0,651,0,43.0,64.0,433,497.0,0,0,0,0,0,0,0,0,0,0,25,4,1,1,2,17,3,3,0,0,90,4,2,2,0,122,0,8.0,8.0,97,105.0,0,0,2,2,0,1,0,1,0,0,5,0,1,3,0,1,4,1,3,0,14,15,13,2,0,41,0,4,7,33,40,0,0,,Fresno,2018,0,-19,0,
CA01902,CA0190200,arcadia,california,CA,1998,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,51454,19.0,478.0,0,,,0,,,52001,0,0,2.0,4.0,51454,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91007.0,73098.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,6,0,0,4,3,1,86,31,1,4,50,266,10,12,28,5,211,253,175,53,25,1050,148,96,49,3,1807,0,55.0,145.0,1451,1596.0,0,0,3,2,1,19,7,0,0,12,217,6,7,17,7,180,25,20,5,0,438,11,8,3,0,713,0,37.0,59.0,474,533.0,0,0,1,0,1,4,1,0,0,3,32,2,4,2,2,22,7,6,1,0,112,1,1,0,0,157,0,10.0,15.0,120,135.0,0,0,2,2,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,6,4,2,2,0,15,0,0,4,10,14,0,0,,Fresno,2018,0,-20,0,
CA01902,CA0190200,arcadia,california,CA,1997,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,52001,19.0,478.0,0,,,0,,,51373,0,0,2.0,4.0,52001,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91006.0,72097.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,5,1,0,2,2,0,87,38,7,2,40,285,27,11,41,6,200,424,304,90,30,1077,148,95,49,4,2024,0,85.0,175.0,1649,1824.0,1,0,2,2,0,16,5,2,0,9,232,22,7,33,5,165,34,20,11,3,504,14,10,3,1,803,0,67.0,86.0,552,638.0,0,0,0,0,0,2,2,0,0,0,36,6,1,4,1,24,6,2,4,0,135,3,2,1,0,182,0,12.0,14.0,144,158.0,0,0,1,1,0,1,1,0,0,0,3,0,1,1,0,1,5,2,2,1,5,9,5,4,0,24,0,2,4,19,23,1,1,1.0,Fresno,2018,0,-21,0,
CA01902,CA0190200,arcadia,california,CA,1996,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,51373,19.0,478.0,0,,,0,,,50908,0,0,2.0,4.0,51373,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91006.0,71896.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,4,0,0,4,2,2,119,65,14,12,28,282,20,19,34,3,206,489,342,97,50,1459,231,178,51,2,2584,0,76.0,199.0,2179,2378.0,0,0,4,3,1,29,14,3,2,10,227,6,16,25,1,179,49,36,8,5,597,30,24,5,1,936,0,48.0,81.0,676,757.0,0,0,0,0,0,3,1,1,0,1,27,1,1,2,1,22,7,3,0,4,180,7,7,0,0,224,0,5.0,8.0,194,202.0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,5,10,9,1,0,19,0,1,1,17,18,0,0,,Fresno,2018,0,-22,0,
CA01902,CA0190200,arcadia,california,CA,1995,0.0,12,december,6.0,37.0,6037.0,2462.0,local police department,arcadia police department,arcadia city,-118.261862,34.196398,arcadia police department,250 w. huntington drive,,arcadia,ca,91007.0,"city 50,000 thru 99,999",,50908,19.0,478.0,0,,,0,,,50654,0,0,2.0,4.0,50908,pacific,21.0,not core city of msa,40494.0,3410,send a follow-up,91006.0,81095.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,chief of police,250 west huntington drive,,"arcadia, ca",0,0,9,1,0,15,12,3,93,50,3,5,35,298,19,12,36,16,215,408,277,88,43,1395,262,174,84,4,2472,0,83.0,192.0,2065,2257.0,1,0,8,7,1,26,18,1,0,7,231,8,10,22,8,183,29,22,3,4,518,23,16,6,1,836,0,48.0,83.0,570,653.0,0,0,1,1,0,2,0,0,0,2,22,3,2,2,0,15,5,4,1,0,133,3,3,0,0,166,0,7.0,10.0,141,151.0,0,0,3,3,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3,5,3,2,0,14,0,2,5,8,13,1,1,1.0,Fresno,2018,0,-23,0,
