ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison
MO0640000,marion,,MO,1972,10032,0,0,,St. Louis,2015,0,-43.0,0
MO0640000,marion,,MO,1971,9506,1,0,0.0,St. Louis,2015,0,-44.0,0
MO0640000,marion,,MO,1970,9715,0,0,,St. Louis,2015,0,-45.0,0
MO0640000,marion,,MO,1969,7149,1,1,1.0,St. Louis,2015,0,-46.0,0
MO0640000,marion,,MO,1968,7186,1,1,1.0,St. Louis,2015,0,-47.0,0
MO0640000,marion,,MO,1967,5227,0,0,,St. Louis,2015,0,-48.0,0
MO0640000,marion,,MO,1966,5775,2,2,1.0,St. Louis,2015,0,-49.0,0
MO0640000,marion,,MO,1965,5669,5,1,0.2,St. Louis,2015,0,-50.0,0
MO0640000,marion,,MO,1964,6221,0,0,,St. Louis,2015,0,-51.0,0
MO0640000,marion,,MO,1963,5610,0,0,,St. Louis,2015,0,-52.0,0
MO0640000,marion,,MO,1962,6137,0,0,,St. Louis,2015,0,-53.0,0
MO0640000,marion,,MO,1961,6646,0,0,,St. Louis,2015,0,-54.0,0
MO0640000,marion,,MO,1960,6646,0,0,,St. Louis,2015,0,-55.0,0
NM0010100,albuquerque,,NM,2024,558745,105,9,0.08571428571428572,Albuquerque,2020,1,4.0,0
NM0010100,albuquerque,,NM,2023,559094,117,20,0.17094017094017094,Albuquerque,2020,1,3.0,0
NM0010100,albuquerque,,NM,2022,560557,131,9,0.06870229007633588,Albuquerque,2020,1,2.0,0
NM0010100,albuquerque,,NM,2021,564147,134,27,0.20149253731343283,Albuquerque,2020,1,1.0,0
NM0010100,albuquerque,,NM,2020,562065,84,18,0.21428571428571427,Albuquerque,2020,1,0.0,0
NM0010100,albuquerque,,NM,2019,561920,92,28,0.30434782608695654,Albuquerque,2020,0,-1.0,0
NM0010100,albuquerque,,NM,2018,560235,71,16,0.22535211267605634,Albuquerque,2020,0,-2.0,0
NM0010100,albuquerque,,NM,2017,561375,71,38,0.5352112676056338,Albuquerque,2020,0,-3.0,0
NM0010100,albuquerque,,NM,2016,561560,64,38,0.59375,Albuquerque,2020,0,-4.0,0
NM0010100,albuquerque,,NM,2015,559721,47,34,0.723404255319149,Albuquerque,2020,0,-5.0,0
NM0010100,albuquerque,,NM,2014,558874,30,24,0.8,Albuquerque,2020,0,-6.0,0
NM0010100,albuquerque,,NM,2013,558165,37,35,0.9459459459459459,Albuquerque,2020,0,-7.0,0
NM0010100,albuquerque,,NM,2012,553684,41,28,0.6829268292682927,Albuquerque,2020,0,-8.0,0
NM0010100,albuquerque,,NM,2011,551961,39,29,0.7435897435897436,Albuquerque,2020,0,-9.0,0
NM0010100,albuquerque,,NM,2010,545852,48,38,0.7916666666666666,Albuquerque,2020,0,-10.0,0
NM0010100,albuquerque,,NM,2009,530636,56,30,0.5357142857142857,Albuquerque,2020,0,-11.0,0
NM0010100,albuquerque,,NM,2008,527464,38,29,0.7631578947368421,Albuquerque,2020,0,-12.0,0
NM0010100,albuquerque,,NM,2007,513124,48,35,0.7291666666666666,Albuquerque,2020,0,-13.0,0
NM0010100,albuquerque,,NM,2006,500955,36,28,0.7777777777777778,Albuquerque,2020,0,-14.0,0
NM0010100,albuquerque,,NM,2005,490631,53,35,0.660377358490566,Albuquerque,2020,0,-15.0,0
NM0010100,albuquerque,,NM,2004,479074,44,39,0.8863636363636364,Albuquerque,2020,0,-16.0,0
NM0010100,albuquerque,,NM,2003,468764,52,36,0.6923076923076923,Albuquerque,2020,0,-17.0,0
NM0010100,albuquerque,,NM,2002,457488,54,44,0.8148148148148148,Albuquerque,2020,0,-18.0,0
NM0010100,albuquerque,,NM,2001,451098,36,34,0.9444444444444444,Albuquerque,2020,0,-19.0,0
NM0010100,albuquerque,,NM,2000,448607,38,28,0.7368421052631579,Albuquerque,2020,0,-20.0,0
NM0010100,albuquerque,,NM,1999,420169,48,47,0.9791666666666666,Albuquerque,2020,0,-21.0,0
NM0010100,albuquerque,,NM,1998,422417,38,26,0.6842105263157895,Albuquerque,2020,0,-22.0,0
NM0010100,albuquerque,,NM,1997,431027,51,25,0.49019607843137253,Albuquerque,2020,0,-23.0,0
NM0010100,albuquerque,,NM,1996,426736,71,20,0.28169014084507044,Albuquerque,2020,0,-24.0,0
NM0010100,albuquerque,,NM,1995,419714,56,10,0.17857142857142858,Albuquerque,2020,0,-25.0,0
NM0010100,albuquerque,,NM,1994,416917,48,36,0.75,Albuquerque,2020,0,-26.0,0
NM0010100,albuquerque,,NM,1993,407286,50,40,0.8,Albuquerque,2020,0,-27.0,0
NM0010100,albuquerque,,NM,1992,401529,45,36,0.8,Albuquerque,2020,0,-28.0,0
NM0010100,albuquerque,,NM,1991,393148,53,41,0.7735849056603774,Albuquerque,2020,0,-29.0,0
NM0010100,albuquerque,,NM,1990,384736,35,35,1.0,Albuquerque,2020,0,-30.0,0
NM0010100,albuquerque,,NM,1989,384801,41,33,0.8048780487804879,Albuquerque,2020,0,-31.0,0
NM0010100,albuquerque,,NM,1988,378176,52,38,0.7307692307692307,Albuquerque,2020,0,-32.0,0
NM0010100,albuquerque,,NM,1987,371756,50,41,0.82,Albuquerque,2020,0,-33.0,0
NM0010100,albuquerque,,NM,1986,364196,50,34,0.68,Albuquerque,2020,0,-34.0,0
NM0010100,albuquerque,,NM,1985,357051,43,40,0.9302325581395349,Albuquerque,2020,0,-35.0,0
NM0010100,albuquerque,,NM,1984,356366,29,19,0.6551724137931034,Albuquerque,2020,0,-36.0,0
NM0010100,albuquerque,,NM,1983,355163,25,19,0.76,Albuquerque,2020,0,-37.0,0
NM0010100,albuquerque,,NM,1982,344962,26,18,0.6923076923076923,Albuquerque,2020,0,-38.0,0
NM0010100,albuquerque,,NM,1981,336840,46,33,0.717391304347826,Albuquerque,2020,0,-39.0,0
NM0010100,albuquerque,,NM,1980,328837,52,46,0.8846153846153846,Albuquerque,2020,0,-40.0,0
NM0010100,albuquerque,,NM,1979,302120,48,38,0.7916666666666666,Albuquerque,2020,0,-41.0,0
NM0010100,albuquerque,,NM,1978,291834,37,35,0.9459459459459459,Albuquerque,2020,0,-42.0,0
NM0010100,albuquerque,,NM,1977,292341,56,50,0.8928571428571429,Albuquerque,2020,0,-43.0,0
NM0010100,albuquerque,,NM,1976,292265,44,36,0.8181818181818182,Albuquerque,2020,0,-44.0,0
NM0010100,albuquerque,,NM,1975,286238,55,43,0.7818181818181819,Albuquerque,2020,0,-45.0,0
NM0010100,albuquerque,,NM,1974,278100,50,41,0.82,Albuquerque,2020,0,-46.0,0
NM0010100,albuquerque,,NM,1973,262404,48,45,0.9375,Albuquerque,2020,0,-47.0,0
NM0010100,albuquerque,,NM,1972,251200,60,56,0.9333333333333333,Albuquerque,2020,0,-48.0,0
NM0010100,albuquerque,,NM,1971,248600,58,53,0.9137931034482759,Albuquerque,2020,0,-49.0,0
NM0010100,albuquerque,,NM,1970,243751,40,38,0.95,Albuquerque,2020,0,-50.0,0
NM0010100,albuquerque,,NM,1969,268100,37,35,0.9459459459459459,Albuquerque,2020,0,-51.0,0
NM0010100,albuquerque,,NM,1968,261400,27,30,1.1111111111111112,Albuquerque,2020,0,-52.0,0
NM0010100,albuquerque,,NM,1967,255300,26,24,0.9230769230769231,Albuquerque,2020,0,-53.0,0
NM0010100,albuquerque,,NM,1966,256773,22,21,0.9545454545454546,Albuquerque,2020,0,-54.0,0
NM0010100,albuquerque,,NM,1965,250627,33,33,1.0,Albuquerque,2020,0,-55.0,0
NM0010100,albuquerque,,NM,1964,237651,26,26,1.0,Albuquerque,2020,0,-56.0,0
NM0010100,albuquerque,,NM,1963,225852,16,0,0.0,Albuquerque,2020,0,-57.0,0
NM0010100,albuquerque,,NM,1962,222061,14,0,0.0,Albuquerque,2020,0,-58.0,0
NM0010100,albuquerque,,NM,1961,201189,19,0,0.0,Albuquerque,2020,0,-59.0,0
NM0010100,albuquerque,,NM,1960,201189,26,0,0.0,Albuquerque,2020,0,-60.0,0
AK0010100,anchorage,,AK,2024,286958,29,18,0.6206896551724138,,,0,,1
AK0010100,anchorage,,AK,2023,285026,22,16,0.7272727272727273,,,0,,1
AK0010100,anchorage,,AK,2022,285821,29,27,0.9310344827586207,,,0,,1
AK0010100,anchorage,,AK,2021,286238,0,0,,,,0,,1
AK0010100,anchorage,,AK,2020,286388,18,15,0.8333333333333334,,,0,,1
AK0010100,anchorage,,AK,2019,287731,35,24,0.6857142857142857,,,0,,1
AK0010100,anchorage,,AK,2018,291992,28,19,0.6785714285714286,,,0,,1
AK0010100,anchorage,,AK,2017,296188,30,28,0.9333333333333333,,,0,,1
AK0010100,anchorage,,AK,2016,299097,33,25,0.7575757575757576,,,0,,1
AK0010100,anchorage,,AK,2013,299455,16,14,0.875,,,0,,1
AK0010100,anchorage,,AK,2012,299143,16,12,0.75,,,0,,1
AK0010100,anchorage,,AK,2011,296955,13,14,1.0769230769230769,,,0,,1
AK0010100,anchorage,,AK,2010,291826,14,10,0.7142857142857143,,,0,,1
AK0010100,anchorage,,AK,2009,283300,15,13,0.8666666666666667,,,0,,1
AK0010100,anchorage,,AK,2008,280068,12,9,0.75,,,0,,1
AK0010100,anchorage,,AK,2007,284142,22,17,0.7727272727272727,,,0,,1
AK0010100,anchorage,,AK,2006,277692,20,15,0.75,,,0,,1
AK0010100,anchorage,,AK,2005,276109,18,12,0.6666666666666666,,,0,,1
AK0010100,anchorage,,AK,2004,273714,16,17,1.0625,,,0,,1
AK0010100,anchorage,,AK,2003,271085,19,10,0.5263157894736842,,,0,,1
AK0010100,anchorage,,AK,2002,267280,19,20,1.0526315789473684,,,0,,1
AK0010100,anchorage,,AK,2001,263588,11,10,0.9090909090909091,,,0,,1
AK0010100,anchorage,,AK,2000,260283,14,11,0.7857142857142857,,,0,,1
AK0010100,anchorage,,AK,1999,257762,21,11,0.5238095238095238,,,0,,1
AK0010100,anchorage,,AK,1998,254250,22,12,0.5454545454545454,,,0,,1
AK0010100,anchorage,,AK,1997,255634,23,21,0.9130434782608695,,,0,,1
AK0010100,anchorage,,AK,1996,254774,26,17,0.6538461538461539,,,0,,1
AK0010100,anchorage,,AK,1995,253500,31,19,0.6129032258064516,,,0,,1
AK0010100,anchorage,,AK,1994,253667,22,15,0.6818181818181818,,,0,,1
AK0010100,anchorage,,AK,1993,250720,25,13,0.52,,,0,,1
AK0010100,anchorage,,AK,1992,241565,17,9,0.5294117647058824,,,0,,1
AK0010100,anchorage,,AK,1991,234571,25,9,0.36,,,0,,1
AK0010100,anchorage,,AK,1990,226338,10,7,0.7,,,0,,1
AK0010100,anchorage,,AK,1989,223363,11,12,1.0909090909090908,,,0,,1
AK0010100,anchorage,,AK,1988,217429,13,9,0.6923076923076923,,,0,,1
AK0010100,anchorage,,AK,1987,231039,15,7,0.4666666666666667,,,0,,1
AK0010100,anchorage,,AK,1986,238235,17,8,0.47058823529411764,,,0,,1
AK0010100,anchorage,,AK,1985,229579,14,10,0.7142857142857143,,,0,,1
AK0010100,anchorage,,AK,1984,223316,16,14,0.875,,,0,,1
AK0010100,anchorage,,AK,1983,208297,16,12,0.75,,,0,,1
AK0010100,anchorage,,AK,1982,190454,23,11,0.4782608695652174,,,0,,1
AK0010100,anchorage,,AK,1981,179148,20,15,0.75,,,0,,1
AK0010100,anchorage,,AK,1980,173992,15,8,0.5333333333333333,,,0,,1
AK0010100,anchorage,,AK,1979,177478,16,9,0.5625,,,0,,1
AK0010100,anchorage,,AK,1978,145837,16,13,0.8125,,,0,,1
AK0010100,anchorage,,AK,1977,120348,15,10,0.6666666666666666,,,0,,1
AKASP0000,state troopers,,AK,2013,257070,20,18,0.9,,,0,,1
AKASP0000,state troopers,,AK,2012,255766,11,8,0.7272727272727273,,,0,,1
AKASP0000,state troopers,,AK,2011,251849,12,11,0.9166666666666666,,,0,,1
AKASP0000,state troopers,,AK,2010,245582,18,15,0.8333333333333334,,,0,,1
AKASP0000,state troopers,,AK,2009,233013,12,10,0.8333333333333334,,,0,,1
AKASP0000,state troopers,,AK,2008,226174,10,9,0.9,,,0,,1
AKASP0000,state troopers,,AK,2007,223933,14,8,0.5714285714285714,,,0,,1
AKASP0000,state troopers,,AK,2006,217572,10,11,1.1,,,0,,1
AKASP0000,state troopers,,AK,2005,215739,12,17,1.4166666666666667,,,0,,1
AKASP0000,state troopers,,AK,2004,212653,15,19,1.2666666666666666,,,0,,1
AKASP0000,state troopers,,AK,2003,210383,17,14,0.8235294117647058,,,0,,1
AKASP0000,state troopers,,AK,2002,209156,12,14,1.1666666666666667,,,0,,1
AKASP0000,state police,,AK,2001,206159,17,15,0.8823529411764706,,,0,,1
AKASP0000,state police,,AK,2000,203574,15,21,1.4,,,0,,1
AKASP0000,state police,,AK,1999,193499,25,28,1.12,,,0,,1
AKASP0000,state police,,AK,1998,193333,11,20,1.8181818181818181,,,0,,1
AKASP0000,state police,,AK,1997,191726,22,19,0.8636363636363636,,,0,,1
AKASP0000,state police,,AK,1996,191098,18,18,1.0,,,0,,1
AKASP0000,state police,,AK,1995,190153,23,22,0.9565217391304348,,,0,,1
AKASP0000,state police,,AK,1994,190603,16,26,1.625,,,0,,1
AKASP0000,state police,,AK,1993,189055,16,5,0.3125,,,0,,1
AKASP0000,state police,,AK,1992,192339,23,0,0.0,,,0,,1
AKASP0000,state police,,AK,1991,186752,17,0,0.0,,,0,,1
AKASP0000,state police,,AK,1990,180214,18,25,1.3888888888888888,,,0,,1
AKASP0000,state police,,AK,1989,129151,23,16,0.6956521739130435,,,0,,1
AKASP0000,state police,,AK,1988,125720,12,13,1.0833333333333333,,,0,,1
AKASP0000,state police,,AK,1987,125370,30,24,0.8,,,0,,1
AKASP0000,state police,,AK,1986,161026,25,20,0.8,,,0,,1
AKASP0000,state police,,AK,1985,162622,25,20,0.8,,,0,,1
AKASP0000,state police,,AK,1984,148610,28,22,0.7857142857142857,,,0,,1
AKASP0000,state police,,AK,1983,147125,38,27,0.7105263157894737,,,0,,1
AKASP0000,state police,,AK,1982,135538,45,29,0.6444444444444445,,,0,,1
AKASP0000,state police,,AK,1981,127599,35,25,0.7142857142857143,,,0,,1
AKASP0000,state police,,AK,1980,127506,22,15,0.6818181818181818,,,0,,1
AKASP0000,state police,,AK,1979,123298,26,16,0.6153846153846154,,,0,,1
AKASP0000,state police,,AK,1978,137383,24,23,0.9583333333333334,,,0,,1
AKASP0000,state police,,AK,1977,172397,57,43,0.7543859649122807,,,0,,1
AKASP0000,state police,,AK,1976,162340,60,56,0.9333333333333333,,,0,,1
AKASP0000,state police,,AK,1975,174628,68,63,0.9264705882352942,,,0,,1
AKASP0000,state police,,AK,1974,191302,59,52,0.8813559322033898,,,0,,1
AKASP0000,state police,,AK,1973,200443,59,56,0.9491525423728814,,,0,,1
AKASP0000,state police,,AK,1972,194750,42,41,0.9761904761904762,,,0,,1
AKASP0000,state police,,AK,1971,191291,40,39,0.975,,,0,,1
AKASP0000,state police,,AK,1970,216114,45,44,0.9777777777777777,,,0,,1
AKASP0000,state police,,AK,1969,183995,21,20,0.9523809523809523,,,0,,1
AKASP0000,state police,,AK,1968,176252,41,35,0.8536585365853658,,,0,,1
AKASP0000,state police,,AK,1967,176686,26,22,0.8461538461538461,,,0,,1
AKASP0000,state police,,AK,1966,169424,32,31,0.96875,,,0,,1
AKASP0000,state police,,AK,1965,163069,22,22,1.0,,,0,,1
AKASP0000,state police,,AK,1964,108840,22,22,1.0,,,0,,1
AKASP0000,state police,,AK,1963,156755,10,0,0.0,,,0,,1
AKASP0000,state police,,AK,1961,149474,36,0,0.0,,,0,,1
AKASP0000,state police,,AK,1960,149474,21,0,0.0,,,0,,1
AL0010000,jefferson,,AL,2024,147349,11,1,0.09090909090909091,,,0,,1
AL0010000,jefferson,,AL,2023,146904,18,4,0.2222222222222222,,,0,,1
AL0010000,jefferson,,AL,2022,149098,13,2,0.15384615384615385,,,0,,1
AL0010000,jefferson,,AL,2021,156865,13,1,0.07692307692307693,,,0,,1
AL0010000,jefferson,,AL,2020,145614,3,2,0.6666666666666666,,,0,,1
AL0010000,jefferson,,AL,2019,146301,0,0,,,,0,,1
AL0010000,jefferson,,AL,2018,146385,10,4,0.4,,,0,,1
AL0010000,jefferson,,AL,2017,144830,5,2,0.4,,,0,,1
AL0010000,jefferson,,AL,2016,144485,6,3,0.5,,,0,,1
AL0010000,jefferson,,AL,2015,145801,10,5,0.5,,,0,,1
AL0010000,jefferson,,AL,2014,144947,11,5,0.45454545454545453,,,0,,1
AL0010000,jefferson,,AL,2013,145288,5,4,0.8,,,0,,1
AL0010000,jefferson,,AL,2012,146028,4,3,0.75,,,0,,1
AL0010000,jefferson,,AL,2011,146044,9,7,0.7777777777777778,,,0,,1
AL0010000,jefferson,,AL,2010,145346,5,0,0.0,,,0,,1
AL0010000,jefferson,,AL,2009,152533,5,5,1.0,,,0,,1
AL0010000,jefferson,,AL,2008,150404,5,8,1.6,,,0,,1
AL0010000,jefferson,,AL,2007,147595,3,3,1.0,,,0,,1
AL0010000,jefferson,,AL,2006,148037,10,5,0.5,,,0,,1
AL0010000,jefferson,,AL,2005,148099,4,0,0.0,,,0,,1
AL0010000,jefferson,,AL,2004,146963,1,6,6.0,,,0,,1
AL0010000,jefferson,,AL,2003,151850,4,3,0.75,,,0,,1
AL0010000,jefferson,,AL,2002,152431,7,6,0.8571428571428571,,,0,,1
AL0010000,jefferson,,AL,2001,151677,5,3,0.6,,,0,,1
AL0010000,jefferson,,AL,2000,151025,7,2,0.2857142857142857,,,0,,1
AL0010000,jefferson,,AL,1999,136001,2,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1998,136777,7,3,0.42857142857142855,,,0,,1
AL0010000,jefferson,,AL,1997,139561,16,10,0.625,,,0,,1
AL0010000,jefferson,,AL,1996,138074,17,6,0.35294117647058826,,,0,,1
AL0010000,jefferson,,AL,1995,137429,11,7,0.6363636363636364,,,0,,1
AL0010000,jefferson,,AL,1994,145351,10,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1993,144249,10,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1992,144243,11,8,0.7272727272727273,,,0,,1
AL0010000,jefferson,,AL,1991,142446,17,14,0.8235294117647058,,,0,,1
AL0010000,jefferson,,AL,1990,140760,13,9,0.6923076923076923,,,0,,1
AL0010000,jefferson,,AL,1989,159624,11,10,0.9090909090909091,,,0,,1
AL0010000,jefferson,,AL,1988,161113,13,15,1.1538461538461537,,,0,,1
AL0010000,jefferson,,AL,1987,160507,12,14,1.1666666666666667,,,0,,1
AL0010000,jefferson,,AL,1986,172815,15,17,1.1333333333333333,,,0,,1
AL0010000,jefferson,,AL,1985,174910,19,12,0.631578947368421,,,0,,1
AL0010000,jefferson,,AL,1984,175251,10,7,0.7,,,0,,1
AL0010000,jefferson,,AL,1983,179831,10,4,0.4,,,0,,1
AL0010000,jefferson,,AL,1982,178470,14,14,1.0,,,0,,1
AL0010000,jefferson,,AL,1981,174579,20,19,0.95,,,0,,1
AL0010000,jefferson,,AL,1980,172148,14,8,0.5714285714285714,,,0,,1
AL0010000,jefferson,,AL,1979,164954,14,5,0.35714285714285715,,,0,,1
AL0010000,jefferson,,AL,1978,128714,19,18,0.9473684210526315,,,0,,1
AL0010000,jefferson,,AL,1977,137698,24,18,0.75,,,0,,1
AL0010000,jefferson,,AL,1976,184756,25,20,0.8,,,0,,1
AL0010000,jefferson,,AL,1975,191507,24,22,0.9166666666666666,,,0,,1
AL0010000,jefferson,,AL,1974,202530,34,27,0.7941176470588235,,,0,,1
AL0010000,jefferson,,AL,1973,215072,23,20,0.8695652173913043,,,0,,1
AL0010000,jefferson,,AL,1972,209681,22,14,0.6363636363636364,,,0,,1
AL0010000,jefferson,,AL,1971,211100,11,11,1.0,,,0,,1
AL0010000,jefferson,,AL,1970,206513,19,19,1.0,,,0,,1
AL0010000,jefferson,,AL,1969,171464,28,20,0.7142857142857143,,,0,,1
AL0010000,jefferson,,AL,1968,194288,34,36,1.0588235294117647,,,0,,1
AL0010000,jefferson,,AL,1967,194529,26,25,0.9615384615384616,,,0,,1
AL0010000,jefferson,,AL,1966,206087,22,18,0.8181818181818182,,,0,,1
AL0010000,jefferson,,AL,1965,187834,26,25,0.9615384615384616,,,0,,1
AL0010000,jefferson,,AL,1964,173333,12,12,1.0,,,0,,1
AL0010000,jefferson,,AL,1963,168734,20,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1962,174367,24,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1961,165002,44,0,0.0,,,0,,1
AL0010000,jefferson,,AL,1960,165354,33,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2024,195418,117,22,0.18803418803418803,,,0,,1
AL0010200,birmingham,,AL,2023,195224,122,32,0.26229508196721313,,,0,,1
AL0010200,birmingham,,AL,2022,195050,143,30,0.2097902097902098,,,0,,1
AL0010200,birmingham,,AL,2021,206476,92,16,0.17391304347826086,,,0,,1
AL0010200,birmingham,,AL,2020,209081,36,17,0.4722222222222222,,,0,,1
AL0010200,birmingham,,AL,2019,209649,0,0,,,,0,,1
AL0010200,birmingham,,AL,2018,210564,88,29,0.32954545454545453,,,0,,1
AL0010200,birmingham,,AL,2017,212178,59,15,0.2542372881355932,,,0,,1
AL0010200,birmingham,,AL,2016,212549,78,50,0.6410256410256411,,,0,,1
AL0010200,birmingham,,AL,2015,212291,79,44,0.5569620253164557,,,0,,1
AL0010200,birmingham,,AL,2014,212115,53,37,0.6981132075471698,,,0,,1
AL0010200,birmingham,,AL,2013,212001,63,41,0.6507936507936508,,,0,,1
AL0010200,birmingham,,AL,2012,213266,67,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2011,213258,54,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2010,212237,20,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2009,227373,65,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2008,228314,82,51,0.6219512195121951,,,0,,1
AL0010200,birmingham,,AL,2007,227686,86,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2006,233577,105,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2005,234571,104,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2004,238167,59,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2003,240176,85,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2002,244972,65,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2001,243762,73,0,0.0,,,0,,1
AL0010200,birmingham,,AL,2000,242820,79,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1999,254171,78,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1998,259453,85,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1997,275236,108,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1996,272169,113,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1995,270728,121,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1994,270978,135,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1993,268768,121,0,0.0,,,0,,1
AL0010200,birmingham,,AL,1992,272407,133,86,0.6466165413533834,,,0,,1
AL0010200,birmingham,,AL,1991,269313,139,105,0.7553956834532374,,,0,,1
AL0010200,birmingham,,AL,1990,265968,125,87,0.696,,,0,,1
AL0010200,birmingham,,AL,1989,278011,100,70,0.7,,,0,,1
AL0010200,birmingham,,AL,1988,283237,92,71,0.7717391304347826,,,0,,1
AL0010200,birmingham,,AL,1987,282171,84,59,0.7023809523809523,,,0,,1
AL0010200,birmingham,,AL,1986,286756,88,72,0.8181818181818182,,,0,,1
AL0010200,birmingham,,AL,1985,281973,97,85,0.8762886597938144,,,0,,1
AL0010200,birmingham,,AL,1984,286418,60,46,0.7666666666666667,,,0,,1
AL0010200,birmingham,,AL,1983,289357,70,55,0.7857142857142857,,,0,,1
AL0010200,birmingham,,AL,1982,288037,91,81,0.8901098901098901,,,0,,1
AL0010200,birmingham,,AL,1981,286065,97,80,0.8247422680412371,,,0,,1
AL0010200,birmingham,,AL,1980,282081,88,67,0.7613636363636364,,,0,,1
AL0010200,birmingham,,AL,1979,288338,93,84,0.9032258064516129,,,0,,1
AL0010200,birmingham,,AL,1976,282000,90,82,0.9111111111111111,,,0,,1
AL0010200,birmingham,,AL,1975,288732,112,95,0.8482142857142857,,,0,,1
AL0010200,birmingham,,AL,1974,289132,94,91,0.9680851063829787,,,0,,1
AL0010200,birmingham,,AL,1973,292325,71,68,0.9577464788732394,,,0,,1
AL0010200,birmingham,,AL,1972,293086,90,74,0.8222222222222222,,,0,,1
AL0010200,birmingham,,AL,1971,296300,104,88,0.8461538461538461,,,0,,1
AL0020000,mobile,,AL,2024,109691,6,3,0.5,,,0,,1
AL0020000,mobile,,AL,2023,108215,1,0,0.0,,,0,,1
AL0020000,mobile,,AL,2022,108898,7,6,0.8571428571428571,,,0,,1
AL0020000,mobile,,AL,2021,119341,15,3,0.2,,,0,,1
AL0020000,mobile,,AL,2020,110472,7,4,0.5714285714285714,,,0,,1
AL0020000,mobile,,AL,2019,109878,3,3,1.0,,,0,,1
AL0020000,mobile,,AL,2018,109087,1,1,1.0,,,0,,1
AL0020000,mobile,,AL,2017,107102,5,5,1.0,,,0,,1
AL0020000,mobile,,AL,2016,105302,9,6,0.6666666666666666,,,0,,1
AL0020000,mobile,,AL,2015,105181,4,4,1.0,,,0,,1
AL0020000,mobile,,AL,2014,104436,3,2,0.6666666666666666,,,0,,1
AL0020000,mobile,,AL,2013,104283,5,4,0.8,,,0,,1
AL0020000,mobile,,AL,2012,102977,7,7,1.0,,,0,,1
AL0020000,mobile,,AL,2011,103285,7,6,0.8571428571428571,,,0,,1
AL0020000,mobile,,AL,2010,102347,5,5,1.0,,,0,,1
AL0020000,mobile,,AL,1997,127510,4,5,1.25,,,0,,1
AL0020000,mobile,,AL,1996,126152,7,6,0.8571428571428571,,,0,,1
AL0020000,mobile,,AL,1995,125562,3,0,0.0,,,0,,1
AL0020000,mobile,,AL,1994,122231,9,0,0.0,,,0,,1
AL0020000,mobile,,AL,1993,121305,8,0,0.0,,,0,,1
AL0020000,mobile,,AL,1992,117756,0,0,,,,0,,1
AL0020000,mobile,,AL,1991,116419,0,0,,,,0,,1
AL0020000,mobile,,AL,1990,115041,6,5,0.8333333333333334,,,0,,1
AL0020000,mobile,,AL,1989,110422,4,4,1.0,,,0,,1
AL0020000,mobile,,AL,1988,109532,6,6,1.0,,,0,,1
AL0020000,mobile,,AL,1987,106209,6,5,0.8333333333333334,,,0,,1
AL0020000,mobile,,AL,1986,104927,3,3,1.0,,,0,,1
AL0020000,mobile,,AL,1985,103995,6,4,0.6666666666666666,,,0,,1
AL0020000,mobile,,AL,1984,101909,6,5,0.8333333333333334,,,0,,1
AL0020100,mobile,,AL,2024,237092,39,28,0.717948717948718,,,0,,1
AL0020100,mobile,,AL,2023,237469,33,34,1.0303030303030303,,,0,,1
AL0020100,mobile,,AL,2022,239323,41,30,0.7317073170731707,,,0,,1
AL0020100,mobile,,AL,2021,242894,52,23,0.4423076923076923,,,0,,1
AL0020100,mobile,,AL,2020,243900,9,2,0.2222222222222222,,,0,,1
AL0020100,mobile,,AL,2019,244775,0,0,,,,0,,1
AL0020100,mobile,,AL,2018,245475,26,20,0.7692307692307693,,,0,,1
AL0020100,mobile,,AL,2017,248431,50,42,0.84,,,0,,1
AL0020100,mobile,,AL,2016,249921,44,31,0.7045454545454546,,,0,,1
AL0020100,mobile,,AL,2015,250346,25,12,0.48,,,0,,1
AL0020100,mobile,,AL,2014,250655,31,19,0.6129032258064516,,,0,,1
AL0020100,mobile,,AL,2013,250557,30,24,0.8,,,0,,1
AL0020100,mobile,,AL,2012,251516,32,0,0.0,,,0,,1
