BH001	BH002	FIPS_STATE	BH003	BH004	BH005	BH006	BH007	BH008	BH009	BH010	BH011	BH012	BH013	BH014	BH015	BH016	BH017	BH018	BH019	BH020	BH021	BH022	BH023	BH024	BH025	BH026	BH027	BH028	BH029	BH030	BH031	BH032	BH033	BH034	BH035	BH036	BH037	BH038	BH039	BH040	BH041	BH042	BH043	BH044	BH045	BH046	BH047	BH048	BH049	BH050	BH051	BH052	BH053	BH054	BH055	BH056	BH057	BH058	BH059	BH060
BH	1	01	AL0021400	     .00	 	01-SEP-2020	MOBILE	AL	70	6	3	3	0	 	3490	015S	1	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	97	 	 	 	 	 	1
BH	1	01	AL0021500	     .00	 	01-JAN-2020	DAUPHIN ISLAND	AL	70	6	3	1	0	 	3490	015S	1	 	1866	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	97	 	 	 	 	 	1
BH	1	01	AL0021700	     .00	 	01-JUN-2022	MOBILE	AL	70	6	3	3	0	 	3490	015S	1	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	97	 	 	 	 	 	1
BH	1	01	AL0022200	     .00	 	01-JAN-2022	 	AL	60	6	3	1	0	 	3490	015S	1	 	5754	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	97	 	 	 	 	 	1
BH	1	01	AL0030000	     .00	 	01-JUN-2021	MONTGOMERY	AL	92	6	3	2	0	 	3490	005M	1	 	30416	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0030100	     .00	 	 	MONTGOMERY	AL	20	6	3	1	1	 	3490	005M	 	 	195484	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1	2	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0030500	     .00	 	01-JAN-2021	MONTGOMERY	AL	94	6	3	6	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0030600	     .00	 	01-JAN-2022	MONTGOMERY	AL	70	6	3	3	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	6	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0030700	     .00	 	01-JAN-2020	MONTGOMERY	AL	70	6	3	3	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0030800	     .00	 	 	MONTGOMERY	AL	94	6	3	6	0	 	3490	005M	 	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0031400	     .00	 	 	MONTGOMERY	AL	95	6	3	6	0	 	3490	005M	 	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0031600	     .00	 	01-JAN-2022	 	AL	70	6	3	5	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	8	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0031900	     .00	 	 	MONTGOMERY	AL	70	6	3	5	0	AL0030100	3490	005M	 	01-DEC-2023	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0032200	     .00	 	 	MONTGOMERY	AL	70	6	3	5	0	AL0030100	3490	005M	 	01-DEC-2023	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0032500	     .00	 	01-NOV-2020	 	AL	70	6	3	6	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0032900	     .00	 	01-AUG-2022	 	AL	70	6	3	3	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0033100	     .00	 	01-MAR-2021	 	AL	70	6	3	6	0	 	3490	005M	1	 	0	0	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1
BH	1	01	AL0033200	     .00	 	01-JAN-2021	 	AL	70	6	3	6	0	 	3490	005M	1	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	101	 	 	 	 	 	1
BH	1	01	AL0040000	     .00	 	01-JAN-2021	PRATTVILLE	AL	93	6	3	2	0	 	3490	005M	1	 	21882	1	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 	1
BH	1	01	AL0040100	     .00	 	01-MAY-2021	PRATTVILLE	AL	40	6	3	1	0	 	3490	005M	1	 	37240	1	556	0	2010	26	556	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	1	51	 	 	 	 	1
BH	1	01	AL0040200	     .00	 	01-JAN-2021	AUTAUGAVILLE	AL	70	6	3	1	0	 	3490	005M	1	 	799	1	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 	1
BH	1	01	AL0050000	     .00	 	01-JAN-2023	BAY MINETTE	AL	91	6	3	2	0	 	3490	015S	1	 	111139	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050100	     .00	 	01-JUN-2010	BAY MINETTE	AL	60	6	3	1	0	 	3490	015S	1	 	8356	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050200	     .00	 	01-NOV-2015	FAIRHOPE	AL	50	6	3	1	1	 	3490	015S	1	 	24465	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050300	     .00	 	01-JAN-2013	FOLEY	AL	40	6	3	1	1	 	3490	015S	1	 	25224	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050400	     .00	 	01-FEB-2021	GULF SHORES	AL	50	6	3	1	1	 	3490	015S	1	 	16726	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050500	     .00	 	01-JAN-2021	ROBERTSDALE	AL	60	6	3	1	0	 	3490	015S	1	 	7422	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050600	     .00	 	01-JAN-2021	LOXLEY	AL	60	6	3	1	0	 	3490	015S	1	 	4844	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050700	     .00	 	01-JAN-2020	SILVERHILL	AL	70	6	3	1	0	 	3490	015S	1	 	1797	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050800	     .00	 	01-NOV-2007	DAPHNE	AL	40	6	3	1	1	 	3490	015S	1	 	30718	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0050900	     .00	 	01-JAN-2019	SUMMERDALE	AL	70	6	3	1	0	 	3490	015S	1	 	1588	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0051000	     .00	 	01-JAN-2020	ELBERTA	AL	70	6	3	1	0	 	3490	015S	1	 	2084	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0051100	     .00	 	01-JAN-2020	BAY MINETTE	AL	70	6	3	3	0	 	3490	015S	1	 	0	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	6	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0051200	     .00	 	01-JAN-2021	ORANGE BEACH	AL	60	6	3	1	0	 	3490	015S	1	 	8610	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0051300	     .00	 	01-AUG-2013	SPANISH FORT	AL	50	6	3	1	0	 	3490	015S	1	 	10925	2	201	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	1
BH	1	01	AL0060000	     .00	 	01-JAN-2020	CLAYTON	AL	84	6	3	2	0	 	3490	005M	1	 	8266	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0060100	     .00	 	01-JAN-2021	EUFAULA	AL	50	6	3	1	0	 	3490	005M	1	 	12376	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0060200	     .00	 	01-JAN-2020	CLAYTON	AL	70	6	3	1	0	 	3490	005M	1	 	2210	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0060300	     .00	 	01-DEC-2022	CLIO	AL	70	6	3	1	0	 	3490	005M	1	 	1194	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	9	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0060400	     .00	 	01-MAY-2021	LOUISVILLE	AL	70	6	3	1	0	 	3490	005M	1	 	388	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0060700	     .00	 	01-JUL-2022	EUFAULA	AL	70	6	3	1	0	 	3490	005M	1	 	204	3	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	9	2023	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 	 	1
BH	1	01	AL0070000	     .00	 	01-JAN-2021	CENTREVILLE	AL	93	6	3	2	0	 	3070	010N	1	 	13786	4	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	7	 	 	 	 	 	1
BH	1	01	AL0070100	     .00	 	01-JAN-2020	CENTREVILLE	AL	60	6	3	1	0	 	3070	010N	1	 	2690	4	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	7	 	 	 	 	 	1
BH	1	01	AL0070200	     .00	 	01-JAN-2020	BRENT	AL	60	6	3	1	0	 	3070	010N	1	 	2765	4	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	7	 	 	 	 	 	1
BH	1	01	AL0070300	     .00	 	01-JAN-2020	WEST BLOCTON	AL	70	6	3	1	0	 	3070	010N	1	 	1184	4	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	7	 	 	 	 	 	1
BH	1	01	AL0070400	     .00	 	01-JAN-2020	WOODSTOCK	AL	70	6	3	1	0	 	3070	010N	1	 	1471	4	98	0	142	63	915	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	7	125	 	 	 	 	1
BH	1	01	AL0080000	     .00	 	01-JAN-2006	ONEONTA	AL	92	6	3	2	0	 	3070	010N	1	 	46148	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080100	     .00	 	01-JAN-2020	ONEONTA	AL	60	6	3	1	0	 	3070	010N	1	 	6979	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080200	     .00	 	01-JAN-2021	BLOUNTSVILLE	AL	70	6	3	1	0	 	3070	010N	1	 	1817	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080300	     .00	 	01-JAN-2021	CLEVELAND	AL	70	6	3	1	0	 	3070	010N	1	 	1256	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080400	     .00	 	01-JUL-2021	ALTOONA	AL	70	6	3	1	0	 	3070	010N	1	 	1040	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080500	     .00	 	01-JAN-2021	ONEONTA	AL	70	6	3	1	0	 	3070	010N	1	 	425	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080600	     .00	 	01-JAN-2022	 	AL	70	6	3	1	0	 	3070	010N	1	 	797	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0080800	     .00	 	01-JAN-2021	 	AL	70	6	3	1	0	 	3070	010N	1	 	1351	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	9	 	 	 	 	 	1
BH	1	01	AL0090000	     .00	 	01-JUN-2021	UNION SPRINGS	AL	84	6	3	2	0	 	3490	005M	1	 	6975	6	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	11	 	 	 	 	 	1
BH	1	01	AL0090100	     .00	 	01-FEB-2021	UNION SPRINGS	AL	60	6	3	1	0	 	3490	005M	1	 	3203	6	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	11	 	 	 	 	 	1
BH	1	01	AL0100000	     .00	 	 	GREENVILLE	AL	84	6	3	2	0	 	3490	005M	 	 	9691	7	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	13	 	 	 	 	 	1
BH	1	01	AL0100100	     .00	 	01-JAN-2021	GREENVILLE	AL	60	6	3	1	0	 	3490	005M	1	 	7056	7	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	13	 	 	 	 	 	1
BH	1	01	AL0100200	     .00	 	01-JAN-2020	GEORGIANA	AL	70	6	3	1	0	 	3490	005M	1	 	1278	7	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	13	 	 	 	 	 	1
BH	1	01	AL0100300	     .00	 	01-AUG-2022	MCKENZIE	AL	70	6	3	1	0	 	3490	005M	1	 	479	7	0	0	11	18	0	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	13	35	 	 	 	 	1
BH	1	01	AL0110000	     .00	 	01-FEB-2021	ANNISTON	AL	92	6	3	2	0	 	3070	010N	1	 	53400	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110100	     .00	 	01-JAN-2021	ANNISTON	AL	50	6	3	1	1	 	3070	010N	1	 	21018	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110200	     .00	 	01-FEB-2021	JACKSONVILLE	AL	50	6	3	1	0	 	3070	010N	1	 	14500	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110300	     .00	 	01-JAN-2021	PIEDMONT	AL	60	6	3	1	0	 	3070	010N	1	 	4672	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110400	     .00	 	01-JAN-2020	WEAVER	AL	60	6	3	1	0	 	3070	010N	1	 	3301	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110500	     .00	 	01-JAN-2006	OXFORD	AL	50	6	3	1	1	 	3070	010N	1	 	17529	8	42	0	4433	61	0	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	121	 	 	 	 	1
BH	1	01	AL0110600	     .00	 	 	ANNISTON	AL	70	6	3	1	0	AL0110000	3070	010N	 	01-DEC-2023	745	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110700	     .00	 	01-JAN-2021	OHATCHEE	AL	70	6	3	1	0	 	3070	010N	1	 	1187	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0110800	     .00	 	01-OCT-2010	JACKSONVILLE	AL	70	6	3	3	0	 	3070	010N	1	 	0	8	42	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	15	 	 	 	 	 	1
BH	1	01	AL0120000	     .00	 	01-JAN-2021	LAFAYETTE	AL	83	6	3	2	0	 	3490	005M	1	 	14373	9	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	1
BH	1	01	AL0120100	     .00	 	01-JAN-2020	LAFAYETTE	AL	60	6	3	1	0	 	3490	005M	1	 	2612	9	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	1
BH	1	01	AL0120200	     .00	 	01-JAN-2020	LANETT	AL	60	6	3	1	0	 	3490	005M	1	 	6674	9	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	1
BH	1	01	AL0120400	     .00	 	01-JAN-2020	VALLEY	AL	50	6	3	1	0	 	3490	005M	1	 	10231	9	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	1
BH	1	01	AL0130000	     .00	 	01-JAN-2021	CENTRE	AL	83	6	3	2	0	 	3070	010N	1	 	18942	10	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	1
BH	1	01	AL0130100	     .00	 	01-JAN-2021	CENTRE	AL	60	6	3	1	0	 	3070	010N	1	 	3699	10	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	1
BH	1	01	AL0130200	     .00	 	01-JAN-2021	CEDAR BLUFF	AL	70	6	3	1	0	 	3070	010N	1	 	1890	10	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	1
BH	1	01	AL0130300	     .00	 	01-JAN-2021	LEESBURG	AL	70	6	3	1	0	 	3070	010N	1	 	984	10	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	1
BH	1	01	AL0140000	     .00	 	01-JAN-2022	CLANTON	AL	92	6	3	2	0	 	3490	005M	1	 	31612	11	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	21	 	 	 	 	 	1
BH	1	01	AL0140100	     .00	 	01-FEB-2010	CLANTON	AL	60	6	3	1	0	 	3490	005M	1	 	9062	11	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	21	 	 	 	 	 	1
BH	1	01	AL0140200	     .00	 	01-JAN-2021	MAPLESVILLE	AL	70	6	3	1	0	 	3490	005M	1	 	654	11	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	21	 	 	 	 	 	1
BH	1	01	AL0140300	     .00	 	01-FEB-2012	JEMISON	AL	60	6	3	1	0	 	3490	005M	1	 	2856	11	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	21	 	 	 	 	 	1
BH	1	01	AL0140400	     .00	 	01-JAN-2021	THORSBY	AL	70	6	3	1	0	 	3490	005M	1	 	2152	11	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	21	 	 	 	 	 	1
BH	1	01	AL0150000	     .00	 	01-JAN-2020	BUTLER	AL	84	6	3	2	0	 	3490	015S	1	 	9552	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0150100	     .00	 	01-JAN-2020	BUTLER	AL	70	6	3	1	0	 	3490	015S	1	 	1776	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0150200	     .00	 	01-JAN-2020	GILBERTOWN	AL	70	6	3	1	0	 	3490	015S	1	 	721	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0150300	     .00	 	01-JAN-2021	PENNINGTON	AL	70	6	3	1	0	 	3490	015S	1	 	329	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0150400	     .00	 	 	SILAS	AL	70	6	3	1	0	AL0150000	3490	015S	 	01-DEC-2023	363	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0150500	     .00	 	 	TOXEY	AL	70	6	3	1	0	AL0150000	3490	015S	 	01-DEC-2023	140	12	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	23	 	 	 	 	 	1
BH	1	01	AL0160000	     .00	 	01-JAN-2021	GROVE HILL	AL	83	6	3	2	0	 	3490	015S	1	 	12109	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	1	01	AL0160100	     .00	 	01-JAN-2021	JACKSON	AL	60	6	3	1	0	 	3490	015S	1	 	4511	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	1	01	AL0160200	     .00	 	01-JAN-2021	THOMASVILLE	AL	60	6	3	1	0	 	3490	015S	1	 	3510	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	1	01	AL0160300	     .00	 	01-JAN-2021	GROVE HILL	AL	70	6	3	1	0	 	3490	015S	1	 	1737	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	1	01	AL0160400	     .00	 	01-JAN-2021	FULTON	AL	70	6	3	1	0	 	3490	015S	1	 	215	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	1	01	AL0160600	     .00	 	01-FEB-2021	COFFEEVILLE	AL	70	6	3	1	0	 	3490	015S	1	 	255	13	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	7	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
